Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
Florida,402,385,450,451,487,546,638,548,604,593,493,535,423,459,409,523,464,545,607,576,530,539,468,479,417,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1001,0,0,1001,0,0,1001,0,0,3288,452,469,583,536,616,575,615,607,658,586,465,447,591,530,579,575,651,646,625,593,602,570,492,508,460,480,599,612,650,612,659,654,643,653,591,665,469,499,569,588,600,653,678,704,666,690,567,560,453,474,617,617,675,631,666,644,621,631,583,591,395,431,575,504,720,560,560,644,637,629,592,561,149,149,149,149,149,162,149,149,149,149,149,2088,0,0,0,0,0,422,0,0,0,0,0,7138,0,0,0,0,0,0,0,0,0,0,0,7393,0,0,0,0,0,0,0,0,0,0,0,6953,0,0,0,0,0,764,0,0,0,0,0,6188,0,0,0,0,0,705,0,0,0,0,0,5929,0,0,0,0,0,591,0,0,0,0,0,6113,0,0,0,0,0,610,0,0,0,0,0,6114,0,0,0,0,0,833,0,0,0,0,0,5776,0,0,0,0,0,866,0,0,0,0,0,5715,0,0,0,0,0,964,0,0,0,0,0,5503,0,0,0,0,0,909,0,0,0,0,0,5232,0,0,0,0,0,893,0,0,0,0,0,5070,0,0,0,0,0,788,0,0,0,0,0,4706,0,0,0,0,0,708,0,0,0,0,0,4661,0,0,0,0,0,1755,0,0,0,0,0,3518,0,0,0,0,0,654,0,0,0,0,0,4600,2,2,1,0,0,1069,0,0,1,2,0,5660,0,0,0,0,0,906,0,0,0,0,0,6198,2,0,0,1,1,975,0,1,0,0,0,6557,0,0,0,0,0,990,0,0,0,0,0,6593,5,0,2,0,1,1,1,1,1,0,0,7924,0,1,0,0,0,0,0,0,0,0,0,8436,1,1,0,0,1,1,0,0,0,1,0,8438,0,2,1,0,0,12,1,0,0,0,0,7650,243,173,189,200,184,197,159,200,202,239,209,196,336,274,360,330,313,310,310,297,333,338,289,2976,401,293,337,324,386,360,353,360,333,340,286,1658,375,321,325,344,343,324,364,321,357,318,303,1283,301,298,315,338,348,276,269,251,209,81,13
Florida Clearances,245,271,260,267,282,297,338,350,325,373,306,253,215,271,263,299,329,303,367,341,341,313,285,244,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,246,259,309,274,312,288,305,335,319,283,227,172,436,384,377,376,401,399,363,348,348,317,254,257,380,309,368,372,351,362,346,353,361,355,294,284,310,308,357,322,349,373,371,366,343,326,271,257,310,298,367,360,408,354,345,353,319,320,283,240,305,258,355,307,443,326,289,347,321,322,275,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035,0,0,0,0,0,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,0,0,0,3577,0,0,0,0,0,0,0,0,0,0,0,3536,0,0,0,0,0,208,0,0,0,0,0,3075,0,0,0,0,0,327,0,0,0,0,0,3293,0,0,0,0,0,333,0,0,0,0,0,3200,0,0,0,0,0,447,0,0,0,0,0,2943,0,0,0,0,0,389,0,0,0,0,0,2965,0,0,0,0,0,428,0,0,0,0,0,2970,0,0,0,0,0,437,0,0,0,0,0,2556,0,0,0,0,0,442,0,0,0,0,0,2648,0,0,0,0,0,402,0,0,0,0,0,2508,0,0,0,0,0,372,0,0,0,0,0,2347,0,0,0,0,0,900,0,0,0,0,0,1830,0,0,0,0,0,356,0,0,0,0,0,2399,1,0,0,0,0,600,0,0,0,0,0,2923,0,0,0,0,0,445,0,0,0,0,0,3104,0,0,0,0,0,420,0,1,0,0,0,3068,0,0,0,0,0,404,0,0,0,0,0,3041,0,0,0,0,0,0,0,0,0,0,0,3557,0,0,0,0,0,0,0,0,0,0,0,3770,0,0,0,0,1,0,0,0,0,0,0,3580,0,1,1,0,0,5,0,0,0,0,0,3278,30,54,43,61,70,59,56,60,62,88,82,69,92,95,108,110,86,122,134,127,119,119,97,1059,136,135,117,128,148,117,131,164,118,109,124,639,115,115,153,93,120,99,120,100,95,97,104,443,91,94,95,130,111,130,124,115,113,76,3
