Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
Michigan,2263,2459,2108,2936,3120,3465,4028,4299,3994,3307,3196,2700,2615,2748,2569,2914,3212,3476,3576,4075,3725,3263,3083,3096,2969,2599,2358,2941,3308,3826,3625,3880,3659,3449,3385,2829,2544,2683,2356,2716,2937,3236,3248,3626,3463,3246,3562,2991,2604,3162,2584,3360,3535,3925,4240,4586,4103,3723,3430,3069,2978,2901,2692,3310,3489,4190,4349,4736,4469,3852,3586,3049,2758,3034,2996,3351,3730,4299,4019,3885,4078,3487,3576,3263,3067,3299,2641,3343,3671,4037,3985,4500,4519,3522,3821,3344,2898,2720,2590,3320,3540,3714,3647,3974,3642,3703,3838,3110,2924,3126,2581,3246,3252,3698,3932,3699,3633,3342,3233,2592,2481,2648,2579,3022,2818,3062,3267,3697,3503,2957,2954,2491,2602,2510,2340,2837,2932,3346,3559,3711,3264,2998,3042,2640,2216,3258,2687,3096,3040,3629,3366,3653,3887,3582,3434,3241,2983,2674,2419,2766,2930,3422,3294,3725,3361,3005,2985,2720,2403,2632,2338,2906,2950,3252,3238,3565,3207,2991,2971,2624,2350,2421,2253,2938,3157,3204,3437,3596,3491,3122,3176,3015,2367,2625,2056,2723,2981,3142,3671,3564,3655,3712,3145,2480,2438,2293,2214,2441,2854,3070,3520,3430,3423,3054,2810,2673,2045,2244,2165,2589,2755,2906,3050,3251,3003,2855,2582,2377,2210,2531,2214,2938,3237,3443,3695,3498,3613,3233,3141,2516,2478,2716,2282,2975,3182,3514,3439,3643,3433,3168,3095,2531,2537,2501,1991,2922,2842,3549,3453,3506,3249,3116,3061,2415,2230,2342,1889,2591,2939,3017,3164,3569,3272,3063,2715,2381,1947,2097,2016,2450,2787,3114,3112,3123,3228,2848,2628,2465,2081,2312,1871,2623,2709,3054,3055,3206,3180,2658,2694,2274,1869,1952,1585,2251,2365,2692,2733,3055,2818,2379,2403,2165,1975,1982,1833,2526,2347,2837,2717,3085,2752,2553,2168,2138,1947,2002,1691,2058,2027,2750,2676,2733,2739,2320,2107,1920,1826,1718,1612,2084,2331,2606,2636,2823,2783,2420,2350,2014,2023,1970,1559,1989,2168,2521,2418,2619,2669,2405,2187,1947,1986,2196,1955,2451,2401,3076,2850,3123,2992,2645,2599,2282,2052,2174,1922,2263,2642,2900,2931,3227,2849,2679,2531,2271,2254,2166,1917,2309,2525,2974,2924,2935,3054,2793,2563,2308,2528,2021,1904,2289,2467,2783,3022,3087,2892,2654,2493,2269,2438,2374,2098,2539,2334,3103,3673,3940,3970,3399,3354,3174,2892,2832,2352,2878,2904,3505,3533,3897,3640,3275,3389,2655,2650,2477,2260,2744,2866,3329,3350,3561,3257,3021,3042,2791,2568,2522,2367,2588,2957,3315,3226,3587,3310,3047,2963,2789,2803,2419,2380,2608,2930,3285,3330,3285,3152,3032,2874,2611,2370,2371,2075,2643,2630,2795,3088,3018,2875,2464,1464,133
Michigan Clearances,869,979,823,1064,1189,1159,1472,1548,1397,1297,1225,1063,1124,1092,950,1134,1134,1350,1251,1464,1316,1238,1084,1117,1061,1052,901,1022,1230,1322,1397,1430,1199,1154,1182,993,991,1039,963,971,1107,1180,1272,1322,1324,1126,1217,1163,1031,1314,982,1330,1379,1633,1626,1706,1490,1328,1257,1220,1100,1250,1078,1261,1348,1607,1642,1752,1558,1489,1172,1163,1082,1334,1278,1329,1398,1596,1568,1498,1563,1279,1349,1242,1073,1310,1093,1256,1355,1520,1347,1643,1632,1336,1422,1192,1204,1062,950,1269,1287,1350,1377,1574,1365,1327,1344,1233,1126,968,790,1000,915,924,1062,1056,1068,969,830,773,696,1197,1036,1217,1201,1292,1347,1511,1500,1151,1292,1070,1035,1115,1074,1151,1210,1330,1548,1621,1298,1323,1368,1249,1009,1299,947,1223,1162,1397,1247,1571,1596,1487,1469,1426,2856,1153,1179,1191,1261,1493,1449,1572,1385,1351,1211,1117,1183,1081,978,1154,1230,1268,1204,1471,1335,1209,1198,1158,1059,991,936,1277,1279,1215,1288,1278,1282,1135,1141,1114,929,1070,848,1177,1232,1363,1371,1465,1505,1525,1331,1090,1158,979,977,1048,1254,1873,1434,1411,1318,1193,1160,1042,999,895,920,1023,1007,1156,1175,1364,1205,1163,1019,1023,988,898,833,1086,1201,1209,1241,1270,1258,1218,1202,980,1005,875,812,1109,1051,1214,1141,1258,1252,1120,1097,883,936,843,744,993,994,1232,1254,1244,1142,1060,1156,897,917,826,794,981,1092,1054,1178,1235,1151,1043,998,971,768,858,788,917,1002,1034,1109,1089,1160,1010,988,921,908,973,842,957,1055,1173,1145,1197,1152,989,1026,850,819,843,704,931,915,1046,1035,1147,1117,960,956,820,762,789,757,948,826,1116,1038,1093,1026,969,813,822,802,840,726,864,861,1061,994,1112,1068,958,900,790,804,716,817,957,934,1000,1015,1080,1126,928,945,808,784,818,724,844,838,981,986,1041,1060,975,876,799,793,894,864,992,1077,1235,1170,1194,1266,1129,1034,1017,899,923,885,959,1085,1129,1160,1303,1207,1124,1221,1054,1024,1078,957,1172,1155,1225,1322,1259,1435,1301,1190,1101,1163,1170,1081,1102,1216,1397,1335,1433,1379,1297,1226,1146,1229,1293,1162,1316,1179,1447,1533,1585,1686,1550,1471,1276,1364,1350,1200,1363,1327,1495,1620,1696,1645,1415,1546,1317,1402,1284,1285,1405,1432,1570,1559,1626,1565,1429,1392,1308,1225,1362,1187,1318,1309,1569,1513,1599,1541,1494,1419,1390,1387,1354,1313,1397,1426,1658,1516,1680,1636,1530,1688,1390,1319,1449,1333,1511,1547,1661,1572,1767,1564,1421,917,88
