Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
New York,4849,4952,4438,6084,5855,7039,7532,7788,7413,6796,6722,5708,5415,5926,5554,6571,6398,7257,7674,8027,7550,7123,6985,6621,6414,6460,5989,7041,7262,8242,8781,9320,8888,7890,7098,6826,6661,6989,5843,7052,7590,8197,8838,9033,8742,7799,7990,6792,6185,7381,6190,7084,7058,8195,8974,9296,8297,7854,7888,6859,6461,6289,5871,6799,7087,8366,8817,9086,9309,7575,7430,6955,6472,6678,6298,7059,7394,7807,8074,8235,8068,7473,7450,6547,6107,6550,5139,6959,6851,7660,8434,8532,8042,7369,7395,6375,6056,5544,5188,6422,6913,7230,7979,8380,7776,7072,7077,6285,5502,5897,5132,6318,6366,6738,7125,7195,6705,5725,5238,4895,5807,5036,4781,5304,5147,5568,6162,5949,6266,5464,5307,4754,4798,4609,4484,4974,5202,5591,5837,6054,5737,5358,5423,4612,4421,4857,4259,5021,4893,5540,5561,5984,5685,5198,4667,4382,4259,4103,3856,4581,4326,5059,5062,5549,5183,4598,4327,4292,3915,3945,3944,4691,4506,5097,5345,5697,5454,4744,4854,4061,3764,4291,3530,4374,4511,4926,5181,5423,5031,4427,4141,3909,3385,3828,3369,3848,4212,4410,4535,1678,1680,10985,1540,1290,11468,1143,1064,8731,1314,1532,9028,1630,1526,9532,1254,1250,10270,1205,1122,8560,1270,1480,8782,1569,1507,8934,1396,1209,9437,1296,1124,8165,1477,1659,8695,1888,1732,8800,1456,1333,8389,1475,1199,8163,1559,1717,8433,1913,1741,8216,1533,1361,8083,1366,1133,8129,1406,1740,8572,1786,1706,8431,1469,1292,8043,1293,1066,7621,1466,1548,8043,1723,1716,7582,1386,1304,7283,1280,1134,7653,1442,1578,7851,1701,1671,8382,1393,1251,8183,1253,987,8072,1448,1566,8384,1704,1562,8328,1348,1162,7937,1087,878,8306,1252,1473,8562,1637,1443,9278,1310,1201,9009,1246,1003,8647,1311,1424,8785,1691,1613,9678,1327,1182,9326,3433,2948,3373,3715,4137,4464,4615,4344,3964,3821,3552,3617,3368,3069,3544,3574,4152,4262,4551,4272,3891,3819,3406,3315,3077,2736,3321,3575,4221,3946,4374,4506,3913,3731,3484,3556,3397,3092,3558,3605,4059,4045,4510,4318,3869,3693,3442,3404,3472,2986,3425,3500,3969,4056,4269,3961,3774,3821,3221,3133,3164,2860,3317,3418,4074,3985,4238,4042,3789,3567,3162,3405,3054,2826,3285,3573,4113,4200,4554,4209,3924,3725,3374,3490,3578,3147,3457,2949,3833,4434,4593,4701,4083,4205,3753,3618,420,435,500,588,695,716,719,656,642,626,539,495,3839,3823,4463,4539,5186,5371,5536,5189,4690,4702,4315,4155,3972,3581,3824,4147,4551,4766,4938,4418,4271,4446,3807,3852,3646,3698,4051,4082,4670,4907,4882,4485,4488,4265,3878,3640,3157,2903,3660,3782,3983,4125,4164,3614,0,0,
New York Clearances,2931,869,3056,3384,3398,4047,4126,4343,4267,3895,3812,3185,3220,3512,3114,3620,3574,3906,3915,4221,3970,3947,3721,3446,3328,3455,3343,3690,3911,4284,4536,4159,4278,4230,3762,3921,3322,3658,3243,3754,4012,4093,4270,4475,4604,4055,3973,974,894,3735,3005,3639,3820,3667,4635,4338,4128,4118,4053,3240,3284,3441,2883,3616,3488,4115,4321,4360,4484,4005,3834,3341,3227,3065,3312,4128,3701,3751,4113,3782,3959,3937,3412,3431,2910,3342,2792,3524,3244,3450,3570,3969,3732,3047,3315,3331,2540,2886,2958,3073,3133,3005,3308,4294,3284,3395,3427,4616,5229,3964,2930,3128,3060,2865,2690,1179,1248,1212,1157,1031,1008,2538,2737,2827,2791,2853,3469,3156,3527,3315,3130,2818,3039,2859,2868,2935,3039,3482,3287,3403,3604,3505,3187,2947,3403,3111,2767,3336,3438,3483,3276,3595,3724,3114,2929,2759,3652,2767,2645,2813,2633,3107,2852,3414,3075,2805,2640,2715,2885,2631,2517,2911,2984,2877,3180,3288,3184,2778,2957,2622,3129,2835,2708,3086,2905,3118,3084,3300,3086,2718,2215,2254,2393,2483,2605,2800,3199,3292,1093,1095,1129,1093,1019,880,1657,782,721,883,871,982,976,910,926,808,764,754,1378,821,735,889,764,846,999,943,947,942,808,749,1491,847,740,820,837,999,1198,1163,1036,1044,871,813,760,891,725,915,907,1017,1022,1076,1038,843,910,821,771,878,769,889,812,1016,1000,1044,997,894,880,824,705,785,667,807,879,950,1052,1000,950,819,841,736,699,795,861,855,846,985,918,976,936,803,787,691,695,808,653,831,906,948,967,1013,867,919,804,688,668,725,603,793,773,894,921,957,857,897,812,739,736,841,738,890,913,906,939,1113,1029,859,870,758,639,2595,2300,2534,2663,3062,3033,3273,2998,2739,2732,2487,2572,2531,2362,2677,2684,2923,2935,3186,2944,2701,2773,2438,2182,2396,2135,2485,2498,2824,2751,3035,2948,2706,2727,2546,2585,2574,2515,2818,2533,2753,2759,2995,2958,2599,2540,2286,2347,2574,2166,2488,2466,2660,2659,2804,2735,2519,2597,2262,2091,2356,2154,2338,2355,2686,2540,2788,2820,2510,2437,2232,2263,2219,2037,2257,2548,2752,2694,3045,2736,2556,2501,2315,2227,2448,2057,2271,1729,2395,2136,2298,2513,2290,2498,2235,2449,191,222,244,278,288,333,294,292,299,277,271,225,521,545,652,602,637,677,794,762,656,626,551,548,2338,2252,2467,2606,2834,2899,3016,2921,2693,2800,2600,2480,2665,2635,2881,2835,3096,2870,3355,2875,2453,2735,2555,2257,2459,2224,2620,2751,2841,2843,2893,2641,0,0,
