Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
Michigan,367,459,470,556,510,597,546,645,613,496,452,393,372,402,388,480,517,563,552,623,597,581,515,480,445,476,481,557,471,602,571,579,615,513,598,524,382,508,466,526,566,540,629,582,628,508,534,518,457,630,469,611,567,640,624,677,688,560,600,525,506,543,548,555,573,660,699,655,737,702,660,542,408,558,585,652,632,662,639,706,733,625,589,588,480,0,0,0,0,0,0,0,0,0,0,0,0,450,486,541,528,536,608,563,534,556,544,465,425,453,380,481,448,462,449,542,592,467,526,419,309,439,423,413,409,393,484,463,523,464,399,311,297,376,332,428,421,424,404,458,409,397,371,310,311,437,384,515,460,411,468,478,430,496,378,368,317,373,354,331,408,461,456,440,456,372,331,367,308,421,389,447,381,441,462,496,438,395,411,354,272,471,379,455,441,445,453,524,473,434,411,373,309,459,358,418,415,493,421,559,501,554,433,377,333,481,328,439,387,453,474,608,545,483,456,396,335,473,447,500,444,470,450,533,477,440,452,391,323,469,357,434,490,501,447,468,508,420,379,372,282,478,412,506,450,536,491,486,475,372,435,349,306,427,316,357,394,428,414,415,459,361,346,316,278,443,313,397,401,403,398,420,397,375,350,284,239,391,307,415,381,413,406,406,388,383,317,375,257,444,362,409,408,495,443,422,436,307,342,306,257,411,300,409,330,366,416,392,381,322,368,329,294,415,377,389,400,395,428,451,429,380,348,302,231,638,527,556,541,637,577,604,617,533,507,447,364,512,505,486,526,532,554,589,597,495,556,456,440,579,494,562,506,588,601,624,630,563,542,493,455,634,603,597,617,643,648,714,642,559,590,529,395,630,536,623,640,692,609,625,624,597,616,577,507,728,602,676,675,691,679,735,680,711,699,601,562,666,569,666,636,633,624,678,623,653,614,553,506,651,590,510,324,490,584,648,615,582,529,489,423,542,511,630,559,582,605,621,585,529,593,575,472,583,521,574,518,615,631,588,569,563,552,462,417,476,494,495,476,548,541,600,530,501,479,422,415,505,415,456,496,499,483,510,529,500,495,400,369,437,405,453,452,451,407,421,380,338,227,7
Michigan Clearances,138,160,182,176,179,167,164,176,206,162,168,106,139,120,105,136,173,169,140,200,195,163,209,207,147,129,142,160,141,184,181,165,160,184,186,166,169,128,150,147,141,139,186,178,181,148,174,189,165,171,132,231,180,185,211,246,164,241,191,169,123,193,140,146,174,189,199,161,198,180,182,128,137,197,166,185,155,172,173,208,185,174,148,100,105,0,0,0,0,0,0,0,0,0,0,0,0,148,149,154,120,151,160,179,134,140,171,140,114,107,95,135,105,97,87,139,111,85,105,75,75,122,129,137,128,154,158,160,177,142,127,202,102,160,119,163,133,157,155,153,146,130,133,149,168,66,85,165,119,127,121,152,148,163,140,100,303,118,84,92,127,137,142,169,140,136,101,128,145,64,68,117,95,129,121,139,175,126,163,133,105,84,76,107,120,116,116,166,142,149,156,169,122,102,109,117,89,141,138,165,171,191,164,138,124,90,74,129,103,142,141,202,131,172,138,173,125,60,84,142,123,112,111,162,144,135,143,138,117,61,73,110,108,88,108,109,154,123,115,111,85,73,61,92,96,119,100,108,129,129,138,107,74,50,62,76,77,99,102,100,111,92,102,89,58,112,81,106,115,119,97,117,116,109,96,96,80,87,70,107,80,112,97,130,93,96,111,103,109,103,99,125,110,109,133,97,116,108,112,76,80,109,92,114,99,112,123,92,119,98,100,94,96,116,105,85,111,104,111,109,123,108,119,103,86,168,158,178,149,180,198,187,215,147,179,141,122,110,187,199,155,148,152,167,141,112,158,121,101,138,134,149,133,142,183,148,164,148,141,142,116,143,138,161,184,170,182,162,214,174,183,170,136,129,138,162,165,178,175,167,187,185,199,190,152,188,179,194,227,175,196,216,236,208,222,195,182,190,219,224,191,203,186,203,158,166,195,205,166,193,172,149,128,137,145,186,201,231,176,150,136,150,161,244,192,167,178,174,220,171,182,202,205,206,181,215,188,190,197,189,240,188,197,156,137,186,162,172,195,138,170,183,190,160,160,155,159,175,163,151,176,149,144,164,172,137,164,149,137,161,139,150,150,147,154,133,152,120,129,10
