Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
Michigan,105,86,65,80,68,73,71,105,110,104,94,92,79,68,96,111,77,78,76,104,99,124,92,88,106,61,67,87,82,68,80,97,86,103,109,78,85,76,65,74,84,75,87,92,76,78,101,86,88,108,69,67,77,90,77,76,82,90,81,69,75,68,71,79,75,94,83,94,99,96,64,74,107,90,85,88,84,80,68,73,74,74,55,76,90,90,57,74,79,59,79,88,87,72,96,66,76,79,68,80,70,75,68,74,91,63,79,61,85,67,54,58,59,73,70,94,69,75,62,49,55,60,57,38,60,37,65,66,65,57,62,55,68,67,56,81,67,48,60,50,68,60,57,64,57,57,44,60,61,59,67,67,51,81,57,53,68,54,55,59,57,72,57,66,65,52,72,56,52,66,43,64,60,52,46,56,61,50,55,68,44,50,46,46,51,55,51,70,50,61,65,66,58,56,41,45,65,39,47,73,61,62,69,59,66,47,37,41,52,53,37,73,66,54,50,45,55,46,46,50,49,56,54,66,69,65,42,41,59,54,35,28,51,50,63,62,49,71,67,57,61,63,57,47,57,62,68,75,60,61,52,46,73,51,39,57,43,48,71,64,64,67,60,56,39,37,41,46,36,51,44,64,43,60,40,55,36,49,34,49,54,66,58,61,68,57,36,49,40,49,31,51,56,52,44,67,48,39,47,49,50,52,33,54,59,45,60,52,54,51,58,47,51,64,37,41,54,60,55,70,69,72,53,57,69,61,31,58,50,44,55,83,64,49,46,45,37,32,33,31,48,51,49,59,48,63,38,48,44,44,37,60,45,60,50,32,72,50,39,35,59,41,48,37,56,57,43,63,57,53,63,49,45,55,40,50,43,50,50,50,56,54,41,45,37,48,48,42,47,51,42,38,66,49,49,43,39,35,29,44,36,59,57,66,51,52,48,61,40,47,31,48,45,61,85,82,66,78,75,76,70,61,51,50,74,63,69,80,69,66,63,59,55,55,51,58,40,67,67,75,64,44,67,44,54,38,44,44,43,53,57,70,60,39,38,37,47,40,24,45,34,66,50,49,37,43,42,36,31,30,48,35,37,40,39,48,32,30,12,0
Michigan Clearances,44,39,33,38,35,44,63,54,61,63,51,45,43,48,43,75,42,64,41,51,58,62,50,48,66,44,39,70,60,53,62,66,63,68,58,53,56,61,38,50,58,52,59,65,57,48,69,46,69,61,53,73,51,55,55,67,43,65,49,36,42,44,41,51,55,56,46,69,52,49,40,50,50,41,52,57,42,43,47,49,55,46,26,49,31,33,31,53,53,41,50,43,41,41,54,53,50,47,36,65,54,40,54,41,64,33,46,47,59,14,8,18,17,13,14,17,26,15,18,7,10,40,33,31,34,27,35,35,45,19,32,37,46,34,31,37,27,17,18,19,41,29,28,31,38,28,20,32,23,35,35,35,18,24,24,26,48,26,33,21,27,18,33,29,27,22,33,30,24,27,29,19,29,24,19,33,31,18,21,27,24,15,23,15,17,19,30,26,30,23,33,32,37,29,17,12,28,15,23,17,27,21,27,27,34,17,11,17,26,34,20,24,26,22,31,21,33,16,17,22,13,18,10,26,27,22,28,19,27,16,16,15,14,26,17,12,13,22,24,18,18,12,20,15,16,23,27,13,23,25,14,13,21,23,16,26,22,14,23,23,17,26,28,16,16,11,17,16,10,12,14,18,11,7,7,17,9,13,18,13,17,21,21,22,22,10,15,11,14,23,15,19,13,12,10,21,12,6,12,17,15,14,12,17,18,6,16,9,14,15,12,15,14,11,18,16,20,22,10,10,16,11,16,10,14,19,14,26,16,18,21,22,31,21,22,23,19,20,16,18,18,22,16,25,26,25,30,33,15,21,12,23,22,19,22,13,18,20,21,16,19,9,20,12,22,20,8,12,23,23,16,15,15,22,23,26,24,18,24,24,30,24,14,23,23,27,16,29,33,21,14,17,27,25,25,26,26,21,25,21,17,29,40,34,22,26,32,27,27,28,13,21,24,23,32,36,32,40,30,28,27,40,28,26,29,35,29,36,30,35,27,36,25,31,41,47,24,27,43,22,43,34,27,24,30,20,15,27,20,25,25,25,26,28,25,26,24,24,26,23,23,32,22,36,21,34,27,21,19,16,33,19,12,26,17,34,23,21,10,0
