Series,"12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025","11-2025"
Pennsylvania,1553,1529,1586,1524,1570,1143,1649,1304,1380,1206,1692,1488,1787,1526,1544,1389,1473,1374,1368,1358,1320,1382,1434,1222,1421,1354,1267,1483,1281,1356,1258,1091,1435,1228,1565,1469,1391,1351,1336,1541,1615,1440,1455,1497,1437,1571,1431,1444,1573,1747,1676,1789,1684,1868,1747,1493,1570,1592,1590,1915,2025,1705,1629,1640,1741,1461,1660,1675,1849,2277,2122,2711,2255,1990,2166,2085,1911,1700,1458,1685,1659,1565,1769,1665,1675,1854,1769,2040,1293,1471,1695,1673,1848,1727,1694,1697,2219,1659,1981,2183,2005,1928,1720,1818,1616,1705,1658,1692,1982,1784,1611,1856,1809,1778,2349,1959,1924,1631,1781,1783,1537,1877,1771,1753,1624,1696,1575,1840,1870,1771,1820,1625,1881,1775,1460,1646,1465,1581,1425,1623,1767,1612,1706,1604,1747,1826,1412,1483,1306,1388,1311,1652,1761,1692,1722,1711,1749,1742,1379,1424,1325,1434,1361,1557,1536,1451,1576,1629,1600,1513,1296,1310,1283,1293,1333,1671,1612,1474,1624,1483,1540,1479,1153,1268,1151,1283,1257,1349,1464,1428,1579,1522,1513,1421,1158,1211,1267,1315,1345,1367,1441,1451,1533,1459,1471,1413,1011,1357,1360,1491,1424,1543,1481,1448,1630,1470,1580,1501,1334,1398,1357,1349,1487,1495,1566,1545,1660,1562,1611,1395,1218,1431,1345,1481,1586,1576,1714,1800,1773,1650,1746,1846,1226,1483,1535,1740,1698,1777,1792,1753,2020,1919,1808,1782,1242,1401,1523,1628,1569,1705,1667,1644,1835,1676,1549,1571,1221,1369,1487,1473,1480,1582,1631,1645,1888,1680,1732,1650,1144,1330,1431,1456,1392,1426,1590,1514,1551,1528,1440,1367,958,1283,1247,1353,1314,1526,1562,1408,1531,1448,1325,1275,992,1124,1263,1394,1364,1386,1401,1477,1385,1479,1580,1429,1024,1150,1258,1279,1254,1401,1463,1401,1488,1356,1229,1304,961,1081,1066,1256,1263,1240,1337,1335,1394,1305,1178,1263,891,980,1033,1155,1084,1167,1140,1106,1251,1170,1295,1175,795,852,962,1089,1081,1137,1163,1213,1230,1095,1160,1101,826,863,910,1060,963,1066,1175,1048,1118,1104,1057,1162,887,814,905,948,950,929,1062,970,1080,1077,978,980,735,708,696,831,767,856,858,809,923,802,881,816,661,696,785,809,814,188,899,907,917,839,829,851,739,670,591,578,544,451,584,591,760,701,700,553,337,362,331,391,339,367,439,472,586,585,685,641,567,620,650,767,796,803,712,671,685,633,602,749,548,617,613,742,720,772,655,696,722,624,619,578,460,453,551,599,582,622,618,618,599,547,545,464,441,427,485,486,445,527,522,488,383,22
Pennsylvania Clearances,509,497,491,611,594,329,606,427,565,375,564,516,594,415,571,448,445,437,563,509,471,462,446,401,384,432,412,571,539,495,473,325,571,408,533,112,474,387,470,549,467,475,571,535,559,471,523,418,534,576,451,639,527,638,575,472,494,471,578,611,598,553,474,498,598,458,445,569,576,725,688,788,678,611,648,712,646,592,514,517,483,467,553,500,453,552,491,634,456,451,467,513,581,481,469,520,566,429,471,545,501,513,486,561,486,462,547,465,519,506,479,507,531,538,688,543,540,566,495,458,385,504,554,577,468,535,496,503,540,477,467,384,583,527,485,468,483,483,428,488,519,451,393,405,368,485,394,451,459,415,400,431,523,511,486,455,616,404,390,408,428,339,361,493,528,473,384,562,793,425,449,431,402,414,413,466,418,441,485,463,787,513,469,474,405,473,445,470,475,458,521,493,423,444,394,427,491,476,473,419,433,494,488,461,444,494,369,454,443,484,473,490,440,479,565,486,453,482,474,472,455,527,504,463,479,444,435,493,483,505,446,506,471,519,517,469,548,472,486,456,433,533,458,344,583,583,518,558,556,568,605,567,606,578,450,476,484,494,489,502,521,476,515,505,785,540,509,475,568,547,542,559,542,539,619,511,496,586,427,496,498,560,516,482,489,546,532,478,483,482,357,514,468,421,470,450,506,488,526,464,440,462,399,441,459,472,502,475,467,504,460,474,487,508,453,408,468,450,470,449,509,449,525,479,369,479,390,433,443,484,510,457,483,456,521,461,330,470,374,393,403,432,411,447,363,419,450,401,414,414,338,361,374,431,403,452,415,419,442,409,416,391,388,363,333,405,364,354,384,410,366,356,359,381,341,348,385,376,385,341,391,376,367,342,345,393,294,276,274,289,261,302,290,278,326,254,288,323,227,261,275,278,307,44,306,320,341,263,269,310,259,227,193,218,179,172,178,190,224,162,188,125,117,86,77,100,77,86,111,106,108,79,130,150,143,178,186,213,206,207,191,171,171,166,177,244,186,211,209,237,208,217,193,193,196,149,173,176,163,145,171,198,190,195,201,196,191,163,174,163,160,163,146,181,182,159,197,169,139,4
